metabolite,platform_name,super_pathway,sub_pathway,challenge.x,p_value_fasting,significant.x,challenge.y,p_value_pat,significant.y,challenge,p_value_oltt,significant
cysteine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",Fasting,0.488142073654947,FALSE,PAT,0.232731877183265,FALSE,OLTT,0.0454573051688004,FALSE
cysteine s-sulfate,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",Fasting,0.391305403068209,FALSE,PAT,0.0216045255337141,FALSE,OLTT,0.140977969216085,FALSE
cysteine sulfinic acid,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",Fasting,0.902331593610663,FALSE,PAT,4.99125633956272e-05,TRUE,OLTT,5.55879916968002e-05,TRUE
cysteine-glutathione disulfide,Metabolon HD4 [nt-ms],Amino Acids,Glutathione Metabolism,Fasting,5.74023860905035e-05,TRUE,PAT,0.000940828609453734,FALSE,OLTT,0.118517547139454,FALSE
cysteinylglycine,Metabolon HD4 [nt-ms],Amino Acids,Glutathione Metabolism,Fasting,0.0832114716287502,FALSE,PAT,0.0835988672329474,FALSE,OLTT,0.0189933700526573,FALSE
cystine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",Fasting,0.663897868989873,FALSE,PAT,0.000512035263056509,FALSE,OLTT,0.155949944129389,FALSE
decanoylcarnitine,Metabolon HD4 [nt-ms],Lipids,Fatty Acid Metabolism (Acyl Carnitine),Fasting,0.020540275331554,FALSE,PAT,0.000454713226533029,FALSE,OLTT,2.84646906383113e-06,TRUE
dehydroisoandrosterone sulfate (dhea-s),Metabolon HD4 [nt-ms],Lipids,Steroid,Fasting,0.000875243250174543,FALSE,PAT,8.06368165283372e-05,FALSE,OLTT,0.0695824704885656,FALSE
deoxycarnitine,Metabolon HD4 [nt-ms],Lipids,Carnitine Metabolism,Fasting,4.88564381068077e-11,TRUE,PAT,1.8095766792418e-07,TRUE,OLTT,0.0340174687418537,FALSE
deoxycholate,Metabolon HD4 [nt-ms],Lipids,Secondary Bile Acid Metabolism,Fasting,3.47038055348496e-19,TRUE,PAT,5.49034933934458e-10,TRUE,OLTT,2.32976444163932e-14,TRUE
dihydroorotate,Metabolon HD4 [nt-ms],Nucleotides,"Pyrimidine Metabolism, Orotate containing",Fasting,0.000424543944632061,FALSE,PAT,7.30668702944157e-05,TRUE,OLTT,0.503253298685107,FALSE
dimethyl sulfone,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,Fasting,1.57066722431692e-05,TRUE,PAT,0.111829834424771,FALSE,OLTT,0.0801004189167944,FALSE
dimethylarginine (sdma + adma),Metabolon HD4 [nt-ms],Amino Acids,Urea cycle; Arginine and Proline Metabolism,Fasting,2.38514515523721e-06,TRUE,PAT,0.00388245297195765,FALSE,OLTT,1.13249293125181e-07,TRUE
dimethylglycine,Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",Fasting,0.0922679885006215,FALSE,PAT,0.40801491816861,FALSE,OLTT,0.000141408777812513,FALSE
dodecanedioate,Metabolon HD4 [nt-ms],Lipids,"Fatty Acid, Dicarboxylate",Fasting,6.53453035758531e-34,TRUE,PAT,1.78365412401058e-17,TRUE,OLTT,4.01006982002236e-06,TRUE
dopamine sulfate (2),Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,Fasting,3.10475916721016e-38,TRUE,PAT,4.74526874763716e-16,TRUE,OLTT,2.10745233800531e-55,TRUE
dsgegdfxaegggvr,Metabolon HD4 [nt-ms],Peptides,Fibrinogen Cleavage Peptide,Fasting,0.225416152854388,FALSE,PAT,0.458742606129611,FALSE,OLTT,0.205516998454228,FALSE
edta,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,Fasting,0.518865916466273,FALSE,PAT,0.00728965612982905,FALSE,OLTT,0.795468191690515,FALSE
epiandrosterone sulfate,Metabolon HD4 [nt-ms],Lipids,Steroid,Fasting,0.256300017005261,FALSE,PAT,0.0928063724416813,FALSE,OLTT,0.0435443813339666,FALSE
ergothioneine,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,Fasting,0.000322515789567389,FALSE,PAT,0.366262373124301,FALSE,OLTT,0.0103042750242773,FALSE
erythritol,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,Fasting,0.0388281619021691,FALSE,PAT,0.201789429408108,FALSE,OLTT,0.000211797692787485,FALSE
erythronate,Metabolon HD4 [nt-ms],Carbohydrates,Aminosugar Metabolism,Fasting,0.503327843564314,FALSE,PAT,0.235619306616177,FALSE,OLTT,7.32039495548207e-07,TRUE
ethylmalonate,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",Fasting,0.000975763879712255,FALSE,PAT,1.36763307235817e-11,TRUE,OLTT,0.00196514421294304,FALSE
etiocholanolone glucuronide,Metabolon HD4 [nt-ms],Lipids,Steroid,Fasting,1.11054386766545e-08,TRUE,PAT,0.0198793983553272,FALSE,OLTT,4.68958684044135e-11,TRUE
flavin adenine dinucleotide (fad),Metabolon HD4 [nt-ms],Cofactors and Vitamins,Riboflavin Metabolism,Fasting,0.224899449072681,FALSE,PAT,0.0130872414978518,FALSE,OLTT,0.144188709133893,FALSE
fructose,Metabolon HD4 [nt-ms],Carbohydrates,"Fructose, Mannose and Galactose Metabolism",Fasting,0.000798453759418654,FALSE,PAT,0.00100321499746844,FALSE,OLTT,8.02037948710527e-09,TRUE
fumarate,Metabolon HD4 [nt-ms],Energy,TCA Cycle,Fasting,0.000481769622186668,FALSE,PAT,1.34945731772201e-20,TRUE,OLTT,0.0100374719876415,FALSE
gamma-carboxyglutamate,Metabolon HD4 [nt-ms],Amino Acids,Glutamate Metabolism,Fasting,0.328272176959088,FALSE,PAT,0.0949446199090182,FALSE,OLTT,0.472081314695428,FALSE
gamma-cehc,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Tocopherol Metabolism,Fasting,9.80717288461069e-11,TRUE,PAT,0.0204757884802992,FALSE,OLTT,2.40657989955967e-09,TRUE
gamma-glutamyl-2-aminobutyrate,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,Fasting,8.650462430809e-17,TRUE,PAT,0.0685581016312066,FALSE,OLTT,0.0019315095962613,FALSE
gamma-glutamyl-epsilon-lysine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,Fasting,0.0124447951823374,FALSE,PAT,9.6624930613034e-07,TRUE,OLTT,2.60863478469986e-16,TRUE
gamma-glutamylalanine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,Fasting,1.36736229436194e-20,TRUE,PAT,0.0483342442581022,FALSE,OLTT,3.16111599145362e-19,TRUE
gamma-glutamylglutamate,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,Fasting,2.06606838515368e-08,TRUE,PAT,0.00163804521632352,FALSE,OLTT,0.014473794412723,FALSE
gamma-glutamylglutamine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,Fasting,0.000156936434034584,FALSE,PAT,0.00655428488552323,FALSE,OLTT,0.0780473840863223,FALSE
gamma-glutamylglycine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,Fasting,3.68246335626865e-16,TRUE,PAT,5.91388434104825e-05,TRUE,OLTT,7.81053760515527e-10,TRUE
gamma-glutamylhistidine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,Fasting,6.56595428531596e-08,TRUE,PAT,0.150524296000205,FALSE,OLTT,1.87381367310918e-14,TRUE
gamma-glutamylisoleucine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,Fasting,7.4371529775399e-19,TRUE,PAT,0.197922105166694,FALSE,OLTT,2.12363042373992e-05,TRUE
gamma-glutamylleucine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,Fasting,9.892711631249e-24,TRUE,PAT,0.000417868011272909,FALSE,OLTT,2.90316681048695e-07,TRUE
gamma-glutamylmethionine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,Fasting,6.89520466329781e-13,TRUE,PAT,0.00143770082751048,FALSE,OLTT,2.63239475980545e-32,TRUE
gamma-glutamylphenylalanine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,Fasting,0.622157463634705,FALSE,PAT,0.000690226523284307,FALSE,OLTT,1.3381491078284e-20,TRUE
gamma-glutamylthreonine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,Fasting,1.08888894259096e-11,TRUE,PAT,0.0569648139045897,FALSE,OLTT,3.81096650227267e-07,TRUE
gamma-glutamyltryptophan,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,Fasting,5.88084325083208e-06,TRUE,PAT,5.45935704855806e-06,TRUE,OLTT,5.7165556564671e-05,TRUE
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,Fasting,1.62163677205976e-06,TRUE,PAT,0.0752414906608707,FALSE,OLTT,3.03557288360373e-13,TRUE
gamma-glutamylvaline,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,Fasting,0.000127136618514997,FALSE,PAT,0.63915515212966,FALSE,OLTT,7.42870791892659e-07,TRUE
gamma-tocopherol/beta-tocopherol,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Tocopherol Metabolism,Fasting,0.0199083336006575,FALSE,PAT,0.0455420619432812,FALSE,OLTT,6.62118889307201e-22,TRUE
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,Fasting,6.61884672363683e-08,TRUE,PAT,0.491143370844437,FALSE,OLTT,4.89323767344851e-20,TRUE
glucose,In-house biochemistry [chem.],Carbohydrates,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",Fasting,0.0432044930417321,FALSE,PAT,3.68640471095463e-14,TRUE,OLTT,1.49347377046981e-15,TRUE
glucose,Metabolon HD4 [nt-ms],Carbohydrates,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",Fasting,0.000376584014033597,FALSE,PAT,0.0464325500260809,FALSE,OLTT,1.95153046965543e-18,TRUE
glucuronate,Metabolon HD4 [nt-ms],Carbohydrates,Aminosugar Metabolism,Fasting,0.0906996294516597,FALSE,PAT,5.64556500955269e-05,TRUE,OLTT,0.00748033586803545,FALSE
glutamate,Metabolon HD4 [nt-ms],Amino Acids,Glutamate Metabolism,Fasting,0.000343606847281571,FALSE,PAT,6.50417308086225e-07,TRUE,OLTT,2.22196794890328e-10,TRUE
glutamine,Biocrates p150 [t-ms],Amino Acids,Glutamate Metabolism,Fasting,0.345284170590126,FALSE,PAT,0.0265684366083557,FALSE,OLTT,0.181197128856955,FALSE
glutamine,Metabolon HD4 [nt-ms],Amino Acids,Glutamate Metabolism,Fasting,0.0707518307169928,FALSE,PAT,0.0231319131199706,FALSE,OLTT,0.0148806079593928,FALSE
glutarate (pentanedioate),Metabolon HD4 [nt-ms],Amino Acids,Lysine Metabolism,Fasting,0.648310698189017,FALSE,PAT,8.64672996484744e-05,FALSE,OLTT,0.217179853856889,FALSE
glutarylcarnitine (c5),Metabolon HD4 [nt-ms],Amino Acids,Lysine Metabolism,Fasting,0.0083275909715804,FALSE,PAT,0.433384389211002,FALSE,OLTT,9.50098110943712e-05,FALSE
glycerate,Metabolon HD4 [nt-ms],Carbohydrates,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",Fasting,0.0941807328534203,FALSE,PAT,0.463579704727453,FALSE,OLTT,3.7459859595468e-07,TRUE
glycerol,Metabolon HD4 [nt-ms],Lipids,Glycerolipid Metabolism,Fasting,5.94194254596722e-09,TRUE,PAT,5.27982707594815e-10,TRUE,OLTT,7.39645372727664e-23,TRUE
glycerol 3-phosphate,Metabolon HD4 [nt-ms],Lipids,Glycerolipid Metabolism,Fasting,0.000441940576613191,FALSE,PAT,0.0608882292294074,FALSE,OLTT,8.9190547519685e-06,TRUE
glycerophosphoethanolamine,Metabolon HD4 [nt-ms],Lipids,Phospholipid Metabolism,Fasting,0.130048641359478,FALSE,PAT,0.070872943818047,FALSE,OLTT,0.0578909831665907,FALSE
glycerophosphorylcholine (gpc),Metabolon HD4 [nt-ms],Lipids,Phospholipid Metabolism,Fasting,0.0120073553774326,FALSE,PAT,1.43631280805702e-05,TRUE,OLTT,0.000500186259348616,FALSE
glycine,Biocrates p150 [t-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",Fasting,9.49229455025346e-05,FALSE,PAT,3.25459228214977e-07,TRUE,OLTT,0.00158377435944814,FALSE
glycine,Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",Fasting,0.000223275806995728,FALSE,PAT,0.00444907256039562,FALSE,OLTT,1.58980732883034e-19,TRUE
glycochenodeoxycholate,Metabolon HD4 [nt-ms],Lipids,Primary Bile Acid Metabolism,Fasting,0.06746061983887,FALSE,PAT,3.33290457547966e-07,TRUE,OLTT,1.3267344288499e-18,TRUE
glycochenodeoxycholate glucuronide (1),Metabolon HD4 [nt-ms],Lipids,Primary Bile Acid Metabolism,Fasting,2.90099090670223e-05,TRUE,PAT,0.000574133731509356,FALSE,OLTT,4.37861001423015e-19,TRUE
glycochenodeoxycholate sulfate,Metabolon HD4 [nt-ms],Lipids,Primary Bile Acid Metabolism,Fasting,0.0087686371606064,FALSE,PAT,0.382804740786587,FALSE,OLTT,2.19979194264502e-10,TRUE
glycocholate,Metabolon HD4 [nt-ms],Lipids,Primary Bile Acid Metabolism,Fasting,0.0879901645571866,FALSE,PAT,1.27490013760525e-09,TRUE,OLTT,5.60749432256877e-21,TRUE
glycocholenate sulfate,Metabolon HD4 [nt-ms],Lipids,Secondary Bile Acid Metabolism,Fasting,0.00528324487183113,FALSE,PAT,0.244750800642416,FALSE,OLTT,0.000913416881637164,FALSE
glycodeoxycholate sulfate,Metabolon HD4 [nt-ms],Lipids,Secondary Bile Acid Metabolism,Fasting,0.141071772637219,FALSE,PAT,0.316165327700414,FALSE,OLTT,8.42448271944918e-18,TRUE
glycohyocholate,Metabolon HD4 [nt-ms],Lipids,Secondary Bile Acid Metabolism,Fasting,0.619694515141566,FALSE,PAT,8.50057718012672e-05,FALSE,OLTT,8.43801533181464e-08,TRUE
glycolithocholate,Metabolon HD4 [nt-ms],Lipids,Secondary Bile Acid Metabolism,Fasting,0.103633671509203,FALSE,PAT,0.0282829113672578,FALSE,OLTT,1.86218146684365e-22,TRUE
glycolithocholate sulfate,Metabolon HD4 [nt-ms],Lipids,Secondary Bile Acid Metabolism,Fasting,0.00123741340544185,FALSE,PAT,0.000296200919723562,FALSE,OLTT,7.85430034713241e-14,TRUE
glycoursodeoxycholate,Metabolon HD4 [nt-ms],Lipids,Secondary Bile Acid Metabolism,Fasting,0.355064886071638,FALSE,PAT,0.000110958575883313,FALSE,OLTT,2.74685458192847e-16,TRUE
guanidinoacetate,Metabolon HD4 [nt-ms],Amino Acids,Creatine Metabolism,Fasting,0.00244918062115438,FALSE,PAT,1.44753639060864e-07,TRUE,OLTT,6.78055792494185e-13,TRUE
h1 (hexose),Biocrates p150 [t-ms],Carbohydrates,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",Fasting,6.59326407099223e-08,TRUE,PAT,0.448850547808743,FALSE,OLTT,1.49665817187524e-11,TRUE
hexadecanedioate,Metabolon HD4 [nt-ms],Lipids,"Fatty Acid, Dicarboxylate",Fasting,2.5378246319385e-62,TRUE,PAT,1.52725871804071e-17,TRUE,OLTT,1.84198497492842e-17,TRUE
hexanoylcarnitine,Metabolon HD4 [nt-ms],Lipids,Fatty Acid Metabolism (Acyl Carnitine),Fasting,3.01379064315445e-25,TRUE,PAT,0.000322980903065113,FALSE,OLTT,8.3276770662957e-24,TRUE
hippurate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,Fasting,5.43197755476206e-14,TRUE,PAT,1.61024583460783e-16,TRUE,OLTT,7.77157238331055e-07,TRUE
histidine,Biocrates p150 [t-ms],Amino Acids,Histidine Metabolism,Fasting,0.639094688190818,FALSE,PAT,0.00776956764357758,FALSE,OLTT,0.00740991867884385,FALSE
histidine,Metabolon HD4 [nt-ms],Amino Acids,Histidine Metabolism,Fasting,0.000132587408556767,FALSE,PAT,0.00336406057063106,FALSE,OLTT,8.83143422286465e-15,TRUE
homoarginine,Metabolon HD4 [nt-ms],Amino Acids,Urea cycle; Arginine and Proline Metabolism,Fasting,8.81417257515203e-11,TRUE,PAT,0.0141516587682329,FALSE,OLTT,9.40340017980939e-15,TRUE
homocitrulline,Metabolon HD4 [nt-ms],Amino Acids,Urea cycle; Arginine and Proline Metabolism,Fasting,0.180345865003068,FALSE,PAT,0.0348458572594978,FALSE,OLTT,2.84281446252366e-11,TRUE
homostachydrine,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,Fasting,0.17022065267468,FALSE,PAT,0.398136555805124,FALSE,OLTT,0.0107202824132164,FALSE
hydantoin-5-propionic acid,Metabolon HD4 [nt-ms],Amino Acids,Histidine Metabolism,Fasting,1.13149301349022e-19,TRUE,PAT,0.0128957688744868,FALSE,OLTT,1.85893214783867e-30,TRUE
hyocholate,Metabolon HD4 [nt-ms],Lipids,Secondary Bile Acid Metabolism,Fasting,1.86011746616406e-13,TRUE,PAT,0.0435348333078185,FALSE,OLTT,0.00077256707215839,FALSE
hypotaurine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",Fasting,0.0121816502963434,FALSE,PAT,0.00128635182087894,FALSE,OLTT,0.00175355840695955,FALSE
hypoxanthine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",Fasting,0.00686703033421317,FALSE,PAT,1.05824296946626e-36,TRUE,OLTT,0.000432562214754875,FALSE
imidazole lactate,Metabolon HD4 [nt-ms],Amino Acids,Histidine Metabolism,Fasting,1.09887450557222e-17,TRUE,PAT,0.0062631871742652,FALSE,OLTT,0.0089856441596774,FALSE
imidazole propionate,Metabolon HD4 [nt-ms],Amino Acids,Histidine Metabolism,Fasting,0.192876278620377,FALSE,PAT,0.0614493152056919,FALSE,OLTT,0.000221493510610337,FALSE
iminodiacetate (ida),Metabolon HD4 [nt-ms],Xenobiotics,Chemical,Fasting,0.553112349984449,FALSE,PAT,0.000184286933904262,FALSE,OLTT,0.00049802905364375,FALSE
indoleacetate,Metabolon HD4 [nt-ms],Amino Acids,Tryptophan Metabolism,Fasting,9.13809580632359e-10,TRUE,PAT,0.0202757396194801,FALSE,OLTT,5.79684904059395e-06,TRUE
indoleacetylglutamine,Metabolon HD4 [nt-ms],Amino Acids,Tryptophan Metabolism,Fasting,8.14032323984014e-14,TRUE,PAT,5.82714702919667e-05,TRUE,OLTT,3.45685504091261e-05,TRUE
indolelactate,Metabolon HD4 [nt-ms],Amino Acids,Tryptophan Metabolism,Fasting,8.20218429105638e-11,TRUE,PAT,0.36975284758246,FALSE,OLTT,1.7341201594695e-13,TRUE
indolepropionate,Metabolon HD4 [nt-ms],Amino Acids,Tryptophan Metabolism,Fasting,7.0990812449561e-52,TRUE,PAT,1.04242148958095e-15,TRUE,OLTT,1.87485810770694e-08,TRUE
indolin-2-one,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,Fasting,0.764635561230443,FALSE,PAT,0.000443683459379788,FALSE,OLTT,1.29341734824521e-06,TRUE
inosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",Fasting,0.565287952370214,FALSE,PAT,1.58037824895858e-13,TRUE,OLTT,0.0627795455243784,FALSE
insulin,In-house biochemistry [chem.],Peptides,Peptide Hormone,Fasting,4.62390438749025e-12,TRUE,PAT,0.0892881974042082,FALSE,OLTT,2.24335017056175e-48,TRUE
isobutyrylcarnitine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",Fasting,1.30590386613742e-15,TRUE,PAT,1.169797600263e-09,TRUE,OLTT,1.20949626122681e-39,TRUE
isobutyrylglycine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",Fasting,0.215417035306693,FALSE,PAT,0.468168855821489,FALSE,OLTT,3.917788369911e-12,TRUE
isoleucine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",Fasting,3.36113440022851e-28,TRUE,PAT,0.282652704418334,FALSE,OLTT,4.03654794047038e-09,TRUE
isovalerate,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",Fasting,0.119695315927334,FALSE,PAT,0.00547806806765171,FALSE,OLTT,0.0789539205698079,FALSE
isovalerylcarnitine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",Fasting,0.118300647403097,FALSE,PAT,0.180835565941833,FALSE,OLTT,0.10797313479672,FALSE
isovalerylglycine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",Fasting,0.179797727852881,FALSE,PAT,0.0010282201114854,FALSE,OLTT,2.3334922905088e-21,TRUE
kynurenate,Metabolon HD4 [nt-ms],Amino Acids,Tryptophan Metabolism,Fasting,2.36841756418588e-08,TRUE,PAT,1.02226280361117e-05,TRUE,OLTT,0.0234260114473284,FALSE
kynurenine,Metabolon HD4 [nt-ms],Amino Acids,Tryptophan Metabolism,Fasting,3.33665577509142e-10,TRUE,PAT,0.000656590959592101,FALSE,OLTT,2.05063369425717e-41,TRUE
lactate,In-house biochemistry [chem.],Carbohydrates,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",Fasting,0.643152061412364,FALSE,PAT,3.22205033840948e-45,TRUE,OLTT,6.02990719394166e-08,TRUE
lactate,Metabolon HD4 [nt-ms],Carbohydrates,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",Fasting,0.160254659132178,FALSE,PAT,1.4515217677995e-44,TRUE,OLTT,5.82717631725469e-09,TRUE
lanthionine,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,Fasting,0.34462432035858,FALSE,PAT,0.43120105629371,FALSE,OLTT,3.1317815429203e-29,TRUE
laurate (12:0),Metabolon HD4 [nt-ms],Lipids,Medium Chain Fatty Acid,Fasting,3.04546784470759e-13,TRUE,PAT,7.56097347926335e-11,TRUE,OLTT,3.63581114637333e-24,TRUE
laurylcarnitine,Metabolon HD4 [nt-ms],Lipids,Fatty Acid Metabolism (Acyl Carnitine),Fasting,8.21595772387899e-06,TRUE,PAT,2.50313597479283e-08,TRUE,OLTT,0.000517686106275121,FALSE
leucine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",Fasting,6.02975998400467e-41,TRUE,PAT,0.111596679215011,FALSE,OLTT,1.65877397598531e-07,TRUE
leucine or isoleucine,Biocrates p150 [t-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",Fasting,2.01151121034798e-33,TRUE,PAT,0.0855948763783588,FALSE,OLTT,7.30264936384274e-05,TRUE
linoleamide (18:2n6),Metabolon HD4 [nt-ms],Lipids,"Fatty Acid, Amide",Fasting,0.359949380323744,FALSE,PAT,0.266095980545294,FALSE,OLTT,0.0376942427947998,FALSE
linoleoylcarnitine,Metabolon HD4 [nt-ms],Lipids,Fatty Acid Metabolism (Acyl Carnitine),Fasting,7.62398414389744e-17,TRUE,PAT,0.00269981491886424,FALSE,OLTT,6.32767264775555e-20,TRUE
lysine,Metabolon HD4 [nt-ms],Amino Acids,Lysine Metabolism,Fasting,0.217397433761386,FALSE,PAT,1.09180840537489e-13,TRUE,OLTT,2.23337585121239e-36,TRUE
lysopc a c14:0,Biocrates p150 [t-ms],Lipids,Lysolipid,Fasting,2.4102163236668e-31,TRUE,PAT,2.3575691847513e-05,TRUE,OLTT,5.21534622393223e-05,TRUE
lysopc a c16:0,Biocrates p150 [t-ms],Lipids,Lysolipid,Fasting,0.00227917400026241,FALSE,PAT,6.8326878552904e-18,TRUE,OLTT,6.3451673158964e-05,TRUE
lysopc a c16:1,Biocrates p150 [t-ms],Lipids,Lysolipid,Fasting,8.22658804079835e-08,TRUE,PAT,1.1584550108999e-18,TRUE,OLTT,6.75482846287948e-11,TRUE
lysopc a c17:0,Biocrates p150 [t-ms],Lipids,Lysolipid,Fasting,0.000129435994713651,FALSE,PAT,3.82947762522289e-10,TRUE,OLTT,0.0143917740310375,FALSE
lysopc a c18:0,Biocrates p150 [t-ms],Lipids,Lysolipid,Fasting,1.01746753929934e-08,TRUE,PAT,3.50694387822247e-08,TRUE,OLTT,0.15523021066483,FALSE
lysopc a c18:2,Biocrates p150 [t-ms],Lipids,Lysolipid,Fasting,3.58846359540468e-06,TRUE,PAT,4.44550889146596e-14,TRUE,OLTT,1.33929596923654e-39,TRUE
lysopc a c20:3,Biocrates p150 [t-ms],Lipids,Lysolipid,Fasting,2.32644217622023e-11,TRUE,PAT,3.30049253251053e-05,TRUE,OLTT,0.00310989271460829,FALSE
lysopc a c20:4,Biocrates p150 [t-ms],Lipids,Lysolipid,Fasting,5.73414070979929e-10,TRUE,PAT,1.84348897308866e-05,TRUE,OLTT,3.31055442376002e-05,TRUE
malate,Metabolon HD4 [nt-ms],Energy,TCA Cycle,Fasting,2.77802835612041e-05,TRUE,PAT,1.60825157388787e-50,TRUE,OLTT,1.37958130850418e-08,TRUE
maleate,Metabolon HD4 [nt-ms],Lipids,"Fatty Acid, Dicarboxylate",Fasting,0.487596378056289,FALSE,PAT,0.0109186788766775,FALSE,OLTT,0.594323988730729,FALSE
malonate,Metabolon HD4 [nt-ms],Lipids,Fatty Acid Synthesis,Fasting,0.158549585373383,FALSE,PAT,0.0887573577542297,FALSE,OLTT,0.00809524350366068,FALSE
malonylcarnitine,Metabolon HD4 [nt-ms],Lipids,Fatty Acid Synthesis,Fasting,0.124441419134085,FALSE,PAT,0.184348094106185,FALSE,OLTT,0.420215321524429,FALSE
maltose,Metabolon HD4 [nt-ms],Carbohydrates,Glycogen Metabolism,Fasting,0.495019896662102,FALSE,PAT,5.7179516150588e-05,TRUE,OLTT,4.87102917867804e-13,TRUE
maltotriose,Metabolon HD4 [nt-ms],Carbohydrates,Glycogen Metabolism,Fasting,0.206597130697266,FALSE,PAT,5.83586690857252e-06,TRUE,OLTT,0.00315173508927542,FALSE
mannitol/sorbitol,Metabolon HD4 [nt-ms],Carbohydrates,"Fructose, Mannose and Galactose Metabolism",Fasting,1.12230387151151e-75,TRUE,PAT,0.00915943275775491,FALSE,OLTT,1.90201098447788e-22,TRUE
mannose,Metabolon HD4 [nt-ms],Carbohydrates,"Fructose, Mannose and Galactose Metabolism",Fasting,0.00339096589564709,FALSE,PAT,1.35319983868151e-05,TRUE,OLTT,2.53893949983411e-27,TRUE
methionine,Biocrates p150 [t-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",Fasting,0.00238709528425421,FALSE,PAT,5.25161202030411e-06,TRUE,OLTT,2.7977949626104e-24,TRUE
methionine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",Fasting,1.42798669863171e-05,TRUE,PAT,0.356621990828292,FALSE,OLTT,1.98963860174699e-45,TRUE
methionine sulfone,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",Fasting,0.00147258263411916,FALSE,PAT,0.296532613158659,FALSE,OLTT,0.15573290267344,FALSE
